date,day,month,year,cases,deaths,countries
27/07/2020,27,7,2020,109,0,Denmark
26/07/2020,26,7,2020,0,0,Denmark
25/07/2020,25,7,2020,0,0,Denmark
24/07/2020,24,7,2020,46,1,Denmark
23/07/2020,23,7,2020,42,1,Denmark
22/07/2020,22,7,2020,48,0,Denmark
21/07/2020,21,7,2020,40,0,Denmark
20/07/2020,20,7,2020,89,0,Denmark
19/07/2020,19,7,2020,0,0,Denmark
18/07/2020,18,7,2020,0,0,Denmark
17/07/2020,17,7,2020,49,1,Denmark
16/07/2020,16,7,2020,32,0,Denmark
15/07/2020,15,7,2020,31,0,Denmark
14/07/2020,14,7,2020,24,0,Denmark
13/07/2020,13,7,2020,91,1,Denmark
12/07/2020,12,7,2020,0,0,Denmark
11/07/2020,11,7,2020,0,0,Denmark
10/07/2020,10,7,2020,30,0,Denmark
09/07/2020,9,7,2020,16,0,Denmark
08/07/2020,8,7,2020,12,0,Denmark
07/07/2020,7,7,2020,10,2,Denmark
06/07/2020,6,7,2020,46,1,Denmark
05/07/2020,5,7,2020,0,0,Denmark
04/07/2020,4,7,2020,0,0,Denmark
03/07/2020,3,7,2020,17,0,Denmark
02/07/2020,2,7,2020,21,0,Denmark
01/07/2020,1,7,2020,26,1,Denmark
30/06/2020,30,6,2020,17,0,Denmark
29/06/2020,29,6,2020,76,1,Denmark
28/06/2020,28,6,2020,0,0,Denmark
27/06/2020,27,6,2020,0,0,Denmark
26/06/2020,26,6,2020,39,1,Denmark
25/06/2020,25,6,2020,21,0,Denmark
24/06/2020,24,6,2020,54,0,Denmark
23/06/2020,23,6,2020,34,1,Denmark
22/06/2020,22,6,2020,136,2,Denmark
21/06/2020,21,6,2020,0,0,Denmark
20/06/2020,20,6,2020,0,0,Denmark
19/06/2020,19,6,2020,47,0,Denmark
18/06/2020,18,6,2020,50,2,Denmark
17/06/2020,17,6,2020,44,0,Denmark
16/06/2020,16,6,2020,33,0,Denmark
15/06/2020,15,6,2020,24,1,Denmark
14/06/2020,14,6,2020,54,0,Denmark
13/06/2020,13,6,2020,40,3,Denmark
12/06/2020,12,6,2020,64,1,Denmark
11/06/2020,11,6,2020,19,0,Denmark
10/06/2020,10,6,2020,15,0,Denmark
09/06/2020,9,6,2020,39,0,Denmark
08/06/2020,8,6,2020,14,4,Denmark
07/06/2020,7,6,2020,24,2,Denmark
06/06/2020,6,6,2020,49,1,Denmark
05/06/2020,5,6,2020,64,4,Denmark
04/06/2020,4,6,2020,40,2,Denmark
03/06/2020,3,6,2020,37,0,Denmark
02/06/2020,2,6,2020,35,4,Denmark
01/06/2020,1,6,2020,30,2,Denmark
31/05/2020,31,5,2020,36,3,Denmark
30/05/2020,30,5,2020,40,3,Denmark
29/05/2020,29,5,2020,81,0,Denmark
28/05/2020,28,5,2020,32,3,Denmark
27/05/2020,27,5,2020,52,2,Denmark
26/05/2020,26,5,2020,41,0,Denmark
25/05/2020,25,5,2020,27,1,Denmark
24/05/2020,24,5,2020,71,1,Denmark
23/05/2020,23,5,2020,59,0,Denmark
22/05/2020,22,5,2020,48,0,Denmark
21/05/2020,21,5,2020,65,7,Denmark
20/05/2020,20,5,2020,73,3,Denmark
19/05/2020,19,5,2020,76,3,Denmark
18/05/2020,18,5,2020,41,1,Denmark
17/05/2020,17,5,2020,69,4,Denmark
16/05/2020,16,5,2020,67,6,Denmark
15/05/2020,15,5,2020,78,0,Denmark
14/05/2020,14,5,2020,46,4,Denmark
13/05/2020,13,5,2020,76,6,Denmark
12/05/2020,12,5,2020,78,,Denmark
11/05/2020,11,5,2020,84,4,Denmark
10/05/2020,10,5,2020,0,0,Denmark
09/05/2020,9,5,2020,0,0,Denmark
08/05/2020,8,5,2020,0,0,Denmark
07/05/2020,7,5,2020,0,0,Denmark
06/05/2020,6,5,2020,0,0,Denmark
05/05/2020,5,5,2020,0,0,Denmark
04/05/2020,4,5,2020,0,0,Denmark
03/05/2020,3,5,2020,0,0,Denmark
02/05/2020,2,5,2020,0,0,Denmark
01/05/2020,1,5,2020,0,0,Denmark
30/04/2020,30,4,2020,0,0,Denmark
29/04/2020,29,4,2020,0,0,Denmark
28/04/2020,28,4,2020,0,0,Denmark
27/04/2020,27,4,2020,0,0,Denmark
26/04/2020,26,4,2020,0,0,Denmark
25/04/2020,25,4,2020,0,0,Denmark
24/04/2020,24,4,2020,0,0,Denmark
23/04/2020,23,4,2020,0,0,Denmark
22/04/2020,22,4,2020,0,0,Denmark
21/04/2020,21,4,2020,0,0,Denmark
20/04/2020,20,4,2020,0,0,Denmark
19/04/2020,19,4,2020,0,0,Denmark
18/04/2020,18,4,2020,0,0,Denmark
17/04/2020,17,4,2020,0,0,Denmark
16/04/2020,16,4,2020,0,0,Denmark
15/04/2020,15,4,2020,0,0,Denmark
14/04/2020,14,4,2020,0,0,Denmark
13/04/2020,13,4,2020,0,0,Denmark
12/04/2020,12,4,2020,0,0,Denmark
11/04/2020,11,4,2020,0,0,Denmark
10/04/2020,10,4,2020,0,0,Denmark
09/04/2020,9,4,2020,0,0,Denmark
08/04/2020,8,4,2020,0,0,Denmark
07/04/2020,7,4,2020,0,0,Denmark
06/04/2020,6,4,2020,0,0,Denmark
05/04/2020,5,4,2020,0,0,Denmark
04/04/2020,4,4,2020,0,0,Denmark
03/04/2020,3,4,2020,0,0,Denmark
02/04/2020,2,4,2020,0,0,Denmark
01/04/2020,1,4,2020,282,22,Denmark
31/03/2020,31,3,2020,255,15,Denmark
30/03/2020,30,3,2020,313,11,Denmark
29/03/2020,29,3,2020,128,8,Denmark
28/03/2020,28,3,2020,200,9,Denmark
27/03/2020,27,3,2020,217,12,Denmark
26/03/2020,26,3,2020,171,12,Denmark
25/03/2020,25,3,2020,151,6,Denmark
24/03/2020,24,3,2020,139,6,Denmark
23/03/2020,23,3,2020,132,6,Denmark
22/03/2020,22,3,2020,62,3,Denmark
21/03/2020,21,3,2020,48,3,Denmark
20/03/2020,20,3,2020,103,4,Denmark
19/03/2020,19,3,2020,107,5,Denmark
18/03/2020,18,3,2020,83,4,Denmark
17/03/2020,17,3,2020,76,1,Denmark
16/03/2020,16,3,2020,74,1,Denmark
15/03/2020,15,3,2020,45,2,Denmark
14/03/2020,14,3,2020,37,1,Denmark
13/03/2020,13,3,2020,33,0,Denmark
12/03/2020,12,3,2020,44,0,Denmark
11/03/2020,11,3,2020,207,1,Denmark
10/03/2020,10,3,2020,256,0,Denmark
09/03/2020,9,3,2020,210,0,Denmark
08/03/2020,8,3,2020,48,0,Denmark
07/03/2020,7,3,2020,9,0,Denmark
06/03/2020,6,3,2020,2,0,Denmark
05/03/2020,5,3,2020,10,0,Denmark
04/03/2020,4,3,2020,3,0,Denmark
03/03/2020,3,3,2020,5,0,Denmark
02/03/2020,2,3,2020,4,0,Denmark
01/03/2020,1,3,2020,1,0,Denmark
28/02/2020,28,2,2020,1,0,Denmark
27/02/2020,27,2,2020,1,0,Denmark
26/02/2020,26,2,2020,1,0,Denmark
22/03/2022,22,3,2022,0,0,Finland
21/03/2022,21,3,2022,8,0,Finland
20/03/2022,20,3,2022,2649,0,Finland
19/03/2022,19,3,2022,2924,0,Finland
18/03/2022,18,3,2022,5022,0,Finland
17/03/2022,17,3,2022,7168,0,Finland
16/03/2022,16,3,2022,8263,1,Finland
15/03/2022,15,3,2022,8347,0,Finland
14/03/2022,14,3,2022,9803,1,Finland
13/03/2022,13,3,2022,4118,3,Finland
12/03/2022,12,3,2022,3950,0,Finland
11/03/2022,11,3,2022,6857,7,Finland
10/03/2022,10,3,2022,7432,6,Finland
09/03/2022,9,3,2022,8086,4,Finland
08/03/2022,8,3,2022,7814,6,Finland
07/03/2022,7,3,2022,8597,11,Finland
06/03/2022,6,3,2022,3052,4,Finland
05/03/2022,5,3,2022,2544,6,Finland
04/03/2022,4,3,2022,4670,7,Finland
03/03/2022,3,3,2022,6027,13,Finland
02/03/2022,2,3,2022,6677,11,Finland
01/03/2022,1,3,2022,6799,13,Finland
28/02/2022,28,2,2022,8240,25,Finland
27/02/2022,27,2,2022,4035,11,Finland
26/02/2022,26,2,2022,3449,10,Finland
25/02/2022,25,2,2022,5748,12,Finland
24/02/2022,24,2,2022,6036,15,Finland
23/02/2022,23,2,2022,6859,21,Finland
22/02/2022,22,2,2022,6982,20,Finland
21/02/2022,21,2,2022,8388,22,Finland
20/02/2022,20,2,2022,3957,14,Finland
19/02/2022,19,2,2022,3612,10,Finland
18/02/2022,18,2,2022,6184,22,Finland
17/02/2022,17,2,2022,6508,26,Finland
16/02/2022,16,2,2022,6933,12,Finland
15/02/2022,15,2,2022,7025,20,Finland
14/02/2022,14,2,2022,8189,18,Finland
13/02/2022,13,2,2022,4223,10,Finland
12/02/2022,12,2,2022,3668,17,Finland
11/02/2022,11,2,2022,6124,17,Finland
10/02/2022,10,2,2022,6712,22,Finland
09/02/2022,9,2,2022,7311,15,Finland
08/02/2022,8,2,2022,7928,10,Finland
07/02/2022,7,2,2022,9254,22,Finland
06/02/2022,6,2,2022,4326,9,Finland
05/02/2022,5,2,2022,3596,22,Finland
04/02/2022,4,2,2022,6118,19,Finland
03/02/2022,3,2,2022,6535,22,Finland
02/02/2022,2,2,2022,7190,28,Finland
01/02/2022,1,2,2022,7600,19,Finland
31/01/2022,31,1,2022,8902,27,Finland
30/01/2022,30,1,2022,4324,9,Finland
29/01/2022,29,1,2022,4187,12,Finland
28/01/2022,28,1,2022,6506,20,Finland
27/01/2022,27,1,2022,7018,20,Finland
26/01/2022,26,1,2022,7056,21,Finland
25/01/2022,25,1,2022,8473,13,Finland
24/01/2022,24,1,2022,10154,26,Finland
23/01/2022,23,1,2022,5184,10,Finland
22/01/2022,22,1,2022,4652,13,Finland
21/01/2022,21,1,2022,7904,14,Finland
20/01/2022,20,1,2022,8704,19,Finland
19/01/2022,19,1,2022,9107,16,Finland
18/01/2022,18,1,2022,9705,14,Finland
17/01/2022,17,1,2022,10939,26,Finland
16/01/2022,16,1,2022,6470,19,Finland
15/01/2022,15,1,2022,5868,19,Finland
14/01/2022,14,1,2022,8673,22,Finland
13/01/2022,13,1,2022,8673,20,Finland
12/01/2022,12,1,2022,9444,20,Finland
11/01/2022,11,1,2022,9725,14,Finland
10/01/2022,10,1,2022,11084,25,Finland
09/01/2022,9,1,2022,6845,14,Finland
08/01/2022,8,1,2022,5983,20,Finland
07/01/2022,7,1,2022,9559,19,Finland
06/01/2022,6,1,2022,7401,15,Finland
05/01/2022,5,1,2022,9749,20,Finland
04/01/2022,4,1,2022,9946,23,Finland
03/01/2022,3,1,2022,9491,17,Finland
02/01/2022,2,1,2022,4968,13,Finland
01/01/2022,1,1,2022,3990,11,Finland
31/12/2021,31,12,2021,6871,20,Finland
30/12/2021,30,12,2021,7326,20,Finland
29/12/2021,29,12,2021,7391,14,Finland
28/12/2021,28,12,2021,6871,12,Finland
27/12/2021,27,12,2021,6661,17,Finland
26/12/2021,26,12,2021,3307,9,Finland
25/12/2021,25,12,2021,2676,5,Finland
24/12/2021,24,12,2021,2273,6,Finland
23/12/2021,23,12,2021,3899,10,Finland
22/12/2021,22,12,2021,3538,8,Finland
21/12/2021,21,12,2021,3170,7,Finland
20/12/2021,20,12,2021,3045,8,Finland
19/12/2021,19,12,2021,1753,5,Finland
18/12/2021,18,12,2021,1614,2,Finland
17/12/2021,17,12,2021,2177,8,Finland
16/12/2021,16,12,2021,1989,8,Finland
15/12/2021,15,12,2021,2100,8,Finland
14/12/2021,14,12,2021,1833,6,Finland
13/12/2021,13,12,2021,2357,7,Finland
12/12/2021,12,12,2021,1270,5,Finland
11/12/2021,11,12,2021,1127,7,Finland
10/12/2021,10,12,2021,1806,6,Finland
09/12/2021,9,12,2021,1710,7,Finland
08/12/2021,8,12,2021,1732,9,Finland
07/12/2021,7,12,2021,1921,7,Finland
06/12/2021,6,12,2021,1078,3,Finland
05/12/2021,5,12,2021,1003,5,Finland
04/12/2021,4,12,2021,970,7,Finland
03/12/2021,3,12,2021,1531,6,Finland
02/12/2021,2,12,2021,1470,5,Finland
01/12/2021,1,12,2021,1445,12,Finland
30/11/2021,30,11,2021,1427,7,Finland
29/11/2021,29,11,2021,1701,15,Finland
28/11/2021,28,11,2021,791,3,Finland
27/11/2021,27,11,2021,792,8,Finland
26/11/2021,26,11,2021,1301,8,Finland
25/11/2021,25,11,2021,1277,11,Finland
24/11/2021,24,11,2021,1257,9,Finland
23/11/2021,23,11,2021,1336,10,Finland
22/11/2021,22,11,2021,1425,10,Finland
21/11/2021,21,11,2021,674,5,Finland
20/11/2021,20,11,2021,708,9,Finland
19/11/2021,19,11,2021,1275,6,Finland
18/11/2021,18,11,2021,1214,4,Finland
17/11/2021,17,11,2021,1172,5,Finland
16/11/2021,16,11,2021,1200,9,Finland
15/11/2021,15,11,2021,1253,17,Finland
14/11/2021,14,11,2021,570,6,Finland
13/11/2021,13,11,2021,618,3,Finland
12/11/2021,12,11,2021,946,5,Finland
11/11/2021,11,11,2021,934,6,Finland
10/11/2021,10,11,2021,971,4,Finland
09/11/2021,9,11,2021,836,9,Finland
08/11/2021,8,11,2021,1123,12,Finland
07/11/2021,7,11,2021,506,4,Finland
06/11/2021,6,11,2021,514,9,Finland
05/11/2021,5,11,2021,842,11,Finland
04/11/2021,4,11,2021,802,9,Finland
03/11/2021,3,11,2021,771,7,Finland
02/11/2021,2,11,2021,754,3,Finland
01/11/2021,1,11,2021,973,12,Finland
31/10/2021,31,10,2021,439,5,Finland
30/10/2021,30,10,2021,405,3,Finland
29/10/2021,29,10,2021,655,2,Finland
28/10/2021,28,10,2021,593,5,Finland
27/10/2021,27,10,2021,640,5,Finland
26/10/2021,26,10,2021,679,4,Finland
25/10/2021,25,10,2021,798,13,Finland
24/10/2021,24,10,2021,392,2,Finland
23/10/2021,23,10,2021,376,4,Finland
22/10/2021,22,10,2021,580,8,Finland
21/10/2021,21,10,2021,623,2,Finland
20/10/2021,20,10,2021,516,2,Finland
19/10/2021,19,10,2021,550,1,Finland
18/10/2021,18,10,2021,661,6,Finland
17/10/2021,17,10,2021,319,4,Finland
16/10/2021,16,10,2021,345,1,Finland
15/10/2021,15,10,2021,563,2,Finland
14/10/2021,14,10,2021,560,4,Finland
13/10/2021,13,10,2021,640,3,Finland
12/10/2021,12,10,2021,610,3,Finland
11/10/2021,11,10,2021,690,5,Finland
10/10/2021,10,10,2021,399,3,Finland
09/10/2021,9,10,2021,425,5,Finland
08/10/2021,8,10,2021,596,8,Finland
07/10/2021,7,10,2021,610,3,Finland
06/10/2021,6,10,2021,747,2,Finland
05/10/2021,5,10,2021,728,7,Finland
04/10/2021,4,10,2021,746,4,Finland
03/10/2021,3,10,2021,383,5,Finland
02/10/2021,2,10,2021,356,3,Finland
01/10/2021,1,10,2021,532,5,Finland
30/09/2021,30,9,2021,619,3,Finland
29/09/2021,29,9,2021,669,4,Finland
28/09/2021,28,9,2021,645,4,Finland
27/09/2021,27,9,2021,684,3,Finland
26/09/2021,26,9,2021,355,3,Finland
25/09/2021,25,9,2021,299,1,Finland
24/09/2021,24,9,2021,425,3,Finland
23/09/2021,23,9,2021,481,4,Finland
22/09/2021,22,9,2021,481,2,Finland
21/09/2021,21,9,2021,489,1,Finland
20/09/2021,20,9,2021,487,1,Finland
19/09/2021,19,9,2021,285,5,Finland
18/09/2021,18,9,2021,239,0,Finland
17/09/2021,17,9,2021,389,1,Finland
16/09/2021,16,9,2021,437,1,Finland
15/09/2021,15,9,2021,454,1,Finland
14/09/2021,14,9,2021,480,2,Finland
13/09/2021,13,9,2021,534,1,Finland
12/09/2021,12,9,2021,283,5,Finland
11/09/2021,11,9,2021,331,1,Finland
10/09/2021,10,9,2021,496,0,Finland
09/09/2021,9,9,2021,460,2,Finland
08/09/2021,8,9,2021,481,1,Finland
07/09/2021,7,9,2021,521,3,Finland
06/09/2021,6,9,2021,579,6,Finland
05/09/2021,5,9,2021,346,0,Finland
04/09/2021,4,9,2021,336,0,Finland
03/09/2021,3,9,2021,520,1,Finland
02/09/2021,2,9,2021,648,2,Finland
01/09/2021,1,9,2021,648,1,Finland
31/08/2021,31,8,2021,651,2,Finland
30/08/2021,30,8,2021,744,6,Finland
29/08/2021,29,8,2021,464,1,Finland
28/08/2021,28,8,2021,439,0,Finland
27/08/2021,27,8,2021,704,2,Finland
26/08/2021,26,8,2021,610,2,Finland
25/08/2021,25,8,2021,699,2,Finland
24/08/2021,24,8,2021,609,3,Finland
23/08/2021,23,8,2021,682,1,Finland
22/08/2021,22,8,2021,456,2,Finland
21/08/2021,21,8,2021,397,0,Finland
20/08/2021,20,8,2021,656,1,Finland
19/08/2021,19,8,2021,668,2,Finland
18/08/2021,18,8,2021,708,3,Finland
17/08/2021,17,8,2021,741,1,Finland
16/08/2021,16,8,2021,767,0,Finland
15/08/2021,15,8,2021,445,2,Finland
14/08/2021,14,8,2021,426,0,Finland
13/08/2021,13,8,2021,740,2,Finland
12/08/2021,12,8,2021,789,1,Finland
11/08/2021,11,8,2021,923,1,Finland
10/08/2021,10,8,2021,826,1,Finland
09/08/2021,9,8,2021,1037,1,Finland
08/08/2021,8,8,2021,537,0,Finland
07/08/2021,7,8,2021,485,4,Finland
06/08/2021,6,8,2021,685,2,Finland
05/08/2021,5,8,2021,875,1,Finland
04/08/2021,4,8,2021,784,4,Finland
03/08/2021,3,8,2021,840,3,Finland
02/08/2021,2,8,2021,892,3,Finland
01/08/2021,1,8,2021,477,0,Finland
31/07/2021,31,7,2021,408,1,Finland
30/07/2021,30,7,2021,696,0,Finland
29/07/2021,29,7,2021,772,4,Finland
28/07/2021,28,7,2021,810,1,Finland
27/07/2021,27,7,2021,726,1,Finland
26/07/2021,26,7,2021,771,2,Finland
25/07/2021,25,7,2021,350,1,Finland
24/07/2021,24,7,2021,301,1,Finland
23/07/2021,23,7,2021,478,2,Finland
22/07/2021,22,7,2021,486,0,Finland
21/07/2021,21,7,2021,468,2,Finland
20/07/2021,20,7,2021,423,0,Finland
19/07/2021,19,7,2021,420,0,Finland
18/07/2021,18,7,2021,249,0,Finland
17/07/2021,17,7,2021,206,0,Finland
16/07/2021,16,7,2021,355,0,Finland
15/07/2021,15,7,2021,382,0,Finland
14/07/2021,14,7,2021,381,0,Finland
13/07/2021,13,7,2021,342,1,Finland
12/07/2021,12,7,2021,330,2,Finland
11/07/2021,11,7,2021,160,2,Finland
10/07/2021,10,7,2021,149,0,Finland
09/07/2021,9,7,2021,308,0,Finland
08/07/2021,8,7,2021,284,0,Finland
07/07/2021,7,7,2021,292,0,Finland
06/07/2021,6,7,2021,261,1,Finland
05/07/2021,5,7,2021,243,1,Finland
04/07/2021,4,7,2021,108,0,Finland
03/07/2021,3,7,2021,132,0,Finland
02/07/2021,2,7,2021,167,0,Finland
01/07/2021,1,7,2021,203,0,Finland
30/06/2021,30,6,2021,195,0,Finland
29/06/2021,29,6,2021,260,0,Finland
28/06/2021,28,6,2021,230,0,Finland
27/06/2021,27,6,2021,119,0,Finland
26/06/2021,26,6,2021,131,0,Finland
25/06/2021,25,6,2021,195,0,Finland
24/06/2021,24,6,2021,162,0,Finland
23/06/2021,23,6,2021,143,1,Finland
22/06/2021,22,6,2021,109,0,Finland
21/06/2021,21,6,2021,112,1,Finland
20/06/2021,20,6,2021,80,0,Finland
19/06/2021,19,6,2021,57,0,Finland
18/06/2021,18,6,2021,81,0,Finland
17/06/2021,17,6,2021,90,0,Finland
16/06/2021,16,6,2021,64,0,Finland
15/06/2021,15,6,2021,77,2,Finland
14/06/2021,14,6,2021,93,0,Finland
13/06/2021,13,6,2021,48,0,Finland
12/06/2021,12,6,2021,47,0,Finland
11/06/2021,11,6,2021,70,0,Finland
10/06/2021,10,6,2021,72,1,Finland
09/06/2021,9,6,2021,81,0,Finland
08/06/2021,8,6,2021,101,1,Finland
07/06/2021,7,6,2021,139,1,Finland
06/06/2021,6,6,2021,60,0,Finland
05/06/2021,5,6,2021,64,0,Finland
04/06/2021,4,6,2021,102,1,Finland
03/06/2021,3,6,2021,111,0,Finland
02/06/2021,2,6,2021,119,0,Finland
01/06/2021,1,6,2021,122,1,Finland
31/05/2021,31,5,2021,150,0,Finland
30/05/2021,30,5,2021,78,2,Finland
29/05/2021,29,5,2021,64,0,Finland
28/05/2021,28,5,2021,135,0,Finland
27/05/2021,27,5,2021,127,0,Finland
26/05/2021,26,5,2021,144,1,Finland
25/05/2021,25,5,2021,153,0,Finland
24/05/2021,24,5,2021,188,0,Finland
23/05/2021,23,5,2021,93,2,Finland
22/05/2021,22,5,2021,109,2,Finland
21/05/2021,21,5,2021,169,0,Finland
20/05/2021,20,5,2021,217,0,Finland
19/05/2021,19,5,2021,231,6,Finland
18/05/2021,18,5,2021,217,3,Finland
17/05/2021,17,5,2021,284,0,Finland
16/05/2021,16,5,2021,134,2,Finland
15/05/2021,15,5,2021,163,6,Finland
14/05/2021,14,5,2021,249,5,Finland
13/05/2021,13,5,2021,157,2,Finland
12/05/2021,12,5,2021,256,2,Finland
11/05/2021,11,5,2021,215,1,Finland
10/05/2021,10,5,2021,257,1,Finland
09/05/2021,9,5,2021,130,0,Finland
08/05/2021,8,5,2021,134,0,Finland
07/05/2021,7,5,2021,214,1,Finland
06/05/2021,6,5,2021,239,2,Finland
05/05/2021,5,5,2021,265,1,Finland
04/05/2021,4,5,2021,206,0,Finland
03/05/2021,3,5,2021,316,0,Finland
02/05/2021,2,5,2021,135,2,Finland
01/05/2021,1,5,2021,109,0,Finland
30/04/2021,30,4,2021,197,2,Finland
29/04/2021,29,4,2021,201,1,Finland
28/04/2021,28,4,2021,275,2,Finland
27/04/2021,27,4,2021,229,2,Finland
26/04/2021,26,4,2021,242,3,Finland
25/04/2021,25,4,2021,140,0,Finland
24/04/2021,24,4,2021,154,1,Finland
23/04/2021,23,4,2021,255,1,Finland
22/04/2021,22,4,2021,257,0,Finland
21/04/2021,21,4,2021,232,2,Finland
20/04/2021,20,4,2021,286,1,Finland
19/04/2021,19,4,2021,286,3,Finland
18/04/2021,18,4,2021,157,0,Finland
17/04/2021,17,4,2021,172,2,Finland
16/04/2021,16,4,2021,265,5,Finland
15/04/2021,15,4,2021,274,2,Finland
14/04/2021,14,4,2021,342,1,Finland
13/04/2021,13,4,2021,323,4,Finland
12/04/2021,12,4,2021,405,1,Finland
11/04/2021,11,4,2021,239,0,Finland
10/04/2021,10,4,2021,227,2,Finland
09/04/2021,9,4,2021,351,2,Finland
08/04/2021,8,4,2021,406,1,Finland
07/04/2021,7,4,2021,425,4,Finland
06/04/2021,6,4,2021,545,1,Finland
05/04/2021,5,4,2021,359,0,Finland
04/04/2021,4,4,2021,322,1,Finland
03/04/2021,3,4,2021,324,3,Finland
02/04/2021,2,4,2021,361,2,Finland
01/04/2021,1,4,2021,487,2,Finland
31/03/2021,31,3,2021,552,1,Finland
30/03/2021,30,3,2021,571,2,Finland
29/03/2021,29,3,2021,655,3,Finland
28/03/2021,28,3,2021,374,1,Finland
27/03/2021,27,3,2021,352,4,Finland
26/03/2021,26,3,2021,687,3,Finland
25/03/2021,25,3,2021,607,3,Finland
24/03/2021,24,3,2021,695,4,Finland
23/03/2021,23,3,2021,703,5,Finland
22/03/2021,22,3,2021,768,6,Finland
21/03/2021,21,3,2021,421,0,Finland
20/03/2021,20,3,2021,403,4,Finland
19/03/2021,19,3,2021,745,7,Finland
18/03/2021,18,3,2021,739,4,Finland
17/03/2021,17,3,2021,743,3,Finland
16/03/2021,16,3,2021,767,1,Finland
15/03/2021,15,3,2021,892,1,Finland
14/03/2021,14,3,2021,435,0,Finland
13/03/2021,13,3,2021,494,4,Finland
12/03/2021,12,3,2021,809,4,Finland
11/03/2021,11,3,2021,780,4,Finland
10/03/2021,10,3,2021,822,4,Finland
09/03/2021,9,3,2021,770,4,Finland
08/03/2021,8,3,2021,834,9,Finland
07/03/2021,7,3,2021,396,2,Finland
06/03/2021,6,3,2021,432,1,Finland
05/03/2021,5,3,2021,630,3,Finland
04/03/2021,4,3,2021,638,2,Finland
03/03/2021,3,3,2021,734,1,Finland
02/03/2021,2,3,2021,756,2,Finland
01/03/2021,1,3,2021,870,7,Finland
28/02/2021,28,2,2021,422,1,Finland
27/02/2021,27,2,2021,405,1,Finland
26/02/2021,26,2,2021,689,3,Finland
25/02/2021,25,2,2021,629,7,Finland
24/02/2021,24,2,2021,600,2,Finland
23/02/2021,23,2,2021,625,9,Finland
22/02/2021,22,2,2021,623,5,Finland
21/02/2021,21,2,2021,355,1,Finland
20/02/2021,20,2,2021,318,2,Finland
19/02/2021,19,2,2021,573,4,Finland
18/02/2021,18,2,2021,614,2,Finland
17/02/2021,17,2,2021,563,2,Finland
16/02/2021,16,2,2021,514,5,Finland
15/02/2021,15,2,2021,617,1,Finland
14/02/2021,14,2,2021,281,4,Finland
13/02/2021,13,2,2021,279,4,Finland
12/02/2021,12,2,2021,417,2,Finland
11/02/2021,11,2,2021,362,2,Finland
10/02/2021,10,2,2021,382,5,Finland
09/02/2021,9,2,2021,373,0,Finland
08/02/2021,8,2,2021,461,5,Finland
07/02/2021,7,2,2021,264,2,Finland
06/02/2021,6,2,2021,237,0,Finland
05/02/2021,5,2,2021,366,2,Finland
04/02/2021,4,2,2021,373,1,Finland
03/02/2021,3,2,2021,441,3,Finland
02/02/2021,2,2,2021,396,2,Finland
01/02/2021,1,2,2021,533,6,Finland
31/01/2021,31,1,2021,282,0,Finland
30/01/2021,30,1,2021,234,1,Finland
29/01/2021,29,1,2021,379,3,Finland
28/01/2021,28,1,2021,435,1,Finland
27/01/2021,27,1,2021,382,0,Finland
26/01/2021,26,1,2021,397,3,Finland
25/01/2021,25,1,2021,605,5,Finland
24/01/2021,24,1,2021,247,2,Finland
23/01/2021,23,1,2021,168,2,Finland
22/01/2021,22,1,2021,361,2,Finland
21/01/2021,21,1,2021,379,4,Finland
20/01/2021,20,1,2021,406,12,Finland
19/01/2021,19,1,2021,344,4,Finland
18/01/2021,18,1,2021,447,1,Finland
17/01/2021,17,1,2021,201,0,Finland
16/01/2021,16,1,2021,172,1,Finland
15/01/2021,15,1,2021,267,1,Finland
14/01/2021,14,1,2021,251,5,Finland
13/01/2021,13,1,2021,262,5,Finland
12/01/2021,12,1,2021,229,9,Finland
11/01/2021,11,1,2021,388,8,Finland
10/01/2021,10,1,2021,194,3,Finland
09/01/2021,9,1,2021,196,2,Finland
08/01/2021,8,1,2021,253,4,Finland
07/01/2021,7,1,2021,339,3,Finland
06/01/2021,6,1,2021,210,3,Finland
05/01/2021,5,1,2021,277,4,Finland
04/01/2021,4,1,2021,479,7,Finland
03/01/2021,3,1,2021,204,3,Finland
02/01/2021,2,1,2021,233,4,Finland
01/01/2021,1,1,2021,158,3,Finland
31/12/2020,31,12,2020,254,6,Finland
30/12/2020,30,12,2020,255,4,Finland
29/12/2020,29,12,2020,308,2,Finland
28/12/2020,28,12,2020,435,5,Finland
27/12/2020,27,12,2020,191,4,Finland
26/12/2020,26,12,2020,183,0,Finland
25/12/2020,25,12,2020,157,2,Finland
24/12/2020,24,12,2020,139,3,Finland
23/12/2020,23,12,2020,277,3,Finland
22/12/2020,22,12,2020,332,5,Finland
21/12/2020,21,12,2020,375,4,Finland
20/12/2020,20,12,2020,244,4,Finland
19/12/2020,19,12,2020,191,3,Finland
18/12/2020,18,12,2020,394,5,Finland
17/12/2020,17,12,2020,324,1,Finland
16/12/2020,16,12,2020,352,4,Finland
15/12/2020,15,12,2020,360,7,Finland
14/12/2020,14,12,2020,463,11,Finland
13/12/2020,13,12,2020,276,5,Finland
12/12/2020,12,12,2020,249,3,Finland
11/12/2020,11,12,2020,447,8,Finland
10/12/2020,10,12,2020,407,4,Finland
09/12/2020,9,12,2020,462,5,Finland
08/12/2020,8,12,2020,478,3,Finland
07/12/2020,7,12,2020,587,10,Finland
